CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Balance_over_Salary,Tenure_over_Age,Age_Tenure,CreditScore_over_Age
616,France,Male,40,9,0.0,2,0,0,93717.55,0,0.0,0.225,31,15.4
662,France,Female,39,5,139562.05,2,1,0,61636.22,0,2.264286323853085,0.1282051282051282,34,16.974358974358974
594,France,Male,37,2,0.0,2,0,1,95864.5,0,0.0,0.05405405405405406,35,16.054054054054053
685,France,Male,40,2,168001.34,2,1,1,167400.29,0,1.0035904955720207,0.05,38,17.125
742,France,Male,27,0,0.0,2,0,1,131534.96,0,0.0,0.0,27,27.48148148148148
678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0,1.327351515977774,0.07228915662650602,77,8.168674698795181
651,Spain,Male,47,2,0.0,2,1,1,119808.64,0,0.0,0.0425531914893617,45,13.851063829787234
585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1,13.332082535693818,0.04,48,11.7
579,Germany,Male,40,10,45408.85,2,1,0,18732.91,0,2.4240147419701477,0.25,30,14.475
722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0,0.7865628528839661,0.0,37,19.513513513513512
613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1,2.7458444665295563,0.13725490196078433,44,12.019607843137255
694,France,Male,42,8,133767.19,1,1,0,36405.21,0,3.6743968789082664,0.19047619047619047,34,16.523809523809526
550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1,1.770747174960112,0.0,49,11.224489795918368
741,France,Male,42,6,106036.52,1,1,0,194686.78,1,0.5446518762085438,0.14285714285714285,36,17.642857142857142
668,Spain,Female,69,9,0.0,1,0,1,134483.07,0,0.0,0.13043478260869565,60,9.681159420289855
529,France,Female,27,1,0.0,2,1,1,37769.98,0,0.0,0.037037037037037035,26,19.59259259259259
636,France,Male,31,6,0.0,2,1,1,2382.61,0,0.0,0.1935483870967742,25,20.516129032258064
563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1,0.7693014082967103,0.01639344262295082,60,9.229508196721312
767,France,Female,35,9,0.0,2,1,0,39511.61,0,0.0,0.2571428571428571,26,21.914285714285715
644,France,Male,50,9,76817.0,4,1,0,196371.13,1,0.39118275685432985,0.18,41,12.88
780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0,1.1636111078913347,0.1267605633802817,62,10.985915492957746
635,Spain,Female,41,10,0.0,2,1,1,61994.2,0,0.0,0.24390243902439024,31,15.487804878048781
641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1,0.5388615369060045,0.05714285714285714,33,18.314285714285713
593,Spain,Female,40,2,0.0,1,1,1,5194.95,0,0.0,0.05,38,14.825
540,Germany,Female,35,7,128369.75,2,1,0,198256.15,0,0.6474944156839523,0.2,28,15.428571428571429
663,Spain,Male,35,5,0.0,2,1,1,62634.94,0,0.0,0.14285714285714285,30,18.942857142857143
630,France,Male,34,9,0.0,2,1,1,114006.35,0,0.0,0.2647058823529412,25,18.529411764705884
605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0,1.538342473109169,0.42105263157894735,11,31.842105263157894
710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1,3.0514902470891148,0.14516129032258066,53,11.451612903225806
755,France,Female,78,5,121206.96,1,1,1,76016.49,0,1.594482460318807,0.0641025641025641,73,9.679487179487179
641,Spain,Male,25,10,0.0,2,1,1,180808.39,0,0.0,0.4,15,25.64
737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0,30.18923767665221,0.08,46,14.74
695,France,Male,49,9,159458.53,1,1,0,135841.35,0,1.1738585489617115,0.1836734693877551,40,14.183673469387756
466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1,0.5562156007990575,0.10638297872340426,42,9.914893617021276
558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0,1.6052961178973335,0.034482758620689655,56,9.620689655172415
665,Spain,Male,29,1,182781.74,2,1,1,63732.9,0,2.867933830094033,0.034482758620689655,28,22.93103448275862
737,France,Male,45,10,0.0,2,1,0,1364.54,0,0.0,0.2222222222222222,35,16.377777777777776
654,France,Male,29,7,0.0,2,1,1,149184.15,0,0.0,0.2413793103448276,22,22.551724137931036
619,France,Female,28,3,0.0,2,1,0,53394.12,0,0.0,0.10714285714285714,25,22.107142857142858
845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0,1.5530946462498338,0.06976744186046512,40,19.651162790697676
727,France,Female,28,2,110997.76,1,1,0,101433.76,0,1.0942881344436015,0.07142857142857142,26,25.964285714285715
582,France,Male,50,2,148942.0,1,1,1,116944.3,0,1.273614874773717,0.04,48,11.64
716,France,Male,41,9,0.0,1,1,1,113267.48,0,0.0,0.21951219512195122,32,17.463414634146343
660,Spain,Female,36,0,84438.57,1,1,1,181449.51,0,0.465355734496059,0.0,36,18.333333333333332
664,France,Female,34,7,93920.47,1,0,0,179913.98,0,0.522029861159205,0.20588235294117646,27,19.529411764705884
801,France,Male,43,4,158713.08,2,0,0,98586.14,0,1.60989242504068,0.09302325581395349,39,18.627906976744185
615,Spain,Male,42,4,0.0,3,0,1,120321.09,0,0.0,0.09523809523809523,38,14.642857142857142
718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0,1.225446096432422,0.1111111111111111,56,11.396825396825397
667,France,Male,40,8,72945.29,2,1,0,98931.5,0,0.7373312847778513,0.2,32,16.675
670,Spain,Male,37,0,178742.71,1,1,1,194493.57,0,0.9190160373939353,0.0,37,18.10810810810811
590,France,Male,43,8,0.0,2,1,1,143628.31,0,0.0,0.18604651162790697,35,13.720930232558139
739,Spain,Female,40,8,0.0,1,1,0,167030.51,0,0.0,0.2,32,18.475
373,France,Male,42,7,0.0,1,1,0,77786.37,1,0.0,0.16666666666666666,35,8.880952380952381
418,France,Female,46,9,0.0,1,1,1,81014.5,1,0.0,0.1956521739130435,37,9.08695652173913
837,France,Female,29,9,0.0,2,1,1,41866.26,0,0.0,0.3103448275862069,20,28.862068965517242
645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1,12.397141390995072,0.20930232558139536,34,15.0
552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0,0.8896970052367573,0.05128205128205128,37,14.153846153846153
580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0,1.0592496381501522,0.044444444444444446,43,12.88888888888889
684,France,Male,35,3,137179.39,1,1,1,37264.11,0,3.6812737510704,0.08571428571428572,32,19.542857142857144
634,Spain,Male,35,3,0.0,2,1,1,19515.48,0,0.0,0.08571428571428572,32,18.114285714285714
607,France,Female,49,9,119960.29,2,1,0,103068.22,0,1.1638921289219897,0.1836734693877551,40,12.387755102040817
802,France,Male,29,9,127414.55,1,1,1,134459.12,0,0.947608090845753,0.3103448275862069,20,27.655172413793103
736,France,Female,36,6,0.0,1,1,0,70496.66,0,0.0,0.16666666666666666,30,20.444444444444443
629,France,Female,40,9,137409.19,1,1,0,175877.7,1,0.7812769327777199,0.225,31,15.725
737,France,Male,28,8,0.0,2,1,0,106390.01,0,0.0,0.2857142857142857,20,26.321428571428573
718,Spain,Female,39,2,0.0,1,1,1,52138.49,0,0.0,0.05128205128205128,37,18.41025641025641
561,France,Male,43,4,0.0,4,0,0,18522.91,1,0.0,0.09302325581395349,39,13.046511627906977
641,France,Male,31,9,112494.99,1,1,1,32231.6,0,3.4902080566897085,0.2903225806451613,22,20.677419354838708
677,France,Male,30,1,78133.15,1,0,1,174225.88,0,0.44845892010991706,0.03333333333333333,29,22.566666666666666
641,Spain,Female,36,1,0.0,2,1,0,102021.39,0,0.0,0.027777777777777776,35,17.805555555555557
658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0,4.622969017391272,0.15625,27,20.5625
659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1,1.498661679907592,0.08333333333333333,44,13.729166666666666
567,France,Female,47,2,0.0,1,0,0,110900.43,1,0.0,0.0425531914893617,45,12.063829787234043
584,France,Female,26,0,146286.22,1,1,0,105105.35,0,1.3918056502356921,0.0,26,22.46153846153846
709,Spain,Female,35,1,111827.27,2,1,0,12674.68,0,8.822887047246953,0.02857142857142857,34,20.257142857142856
690,Spain,Female,26,2,0.0,2,1,1,93255.85,0,0.0,0.07692307692307693,24,26.53846153846154
627,France,Male,70,1,94416.78,1,0,1,145299.5,0,0.6498080172333697,0.014285714285714285,69,8.957142857142857
765,Spain,Male,45,2,91549.78,1,1,1,47139.44,0,1.942105803547942,0.044444444444444446,43,17.0
645,France,Female,38,7,59568.57,1,1,1,167723.25,0,0.3551598839159151,0.18421052631578946,31,16.973684210526315
716,France,Female,23,2,94464.81,2,0,1,185900.88,0,0.5081461152846614,0.08695652173913043,21,31.130434782608695
771,France,Female,57,4,0.0,1,0,0,85876.67,1,0.0,0.07017543859649122,53,13.526315789473685
687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0,53.34236093632016,0.18181818181818182,36,15.613636363636363
717,Germany,Female,33,10,102185.42,2,1,0,23231.93,0,4.398490353578028,0.30303030303030304,23,21.727272727272727
524,France,Male,32,1,144875.71,1,0,0,187740.04,0,0.7716825350628453,0.03125,31,16.375
679,Spain,Male,39,5,0.0,2,1,1,100060.54,0,0.0,0.1282051282051282,34,17.41025641025641
538,France,Female,32,2,0.0,1,1,1,80130.54,0,0.0,0.0625,30,16.8125
752,Germany,Female,37,5,113291.05,2,1,1,132467.54,0,0.855236309212053,0.13513513513513514,32,20.324324324324323
846,Spain,Male,61,0,0.0,2,1,1,96202.44,0,0.0,0.0,61,13.868852459016393
532,Spain,Female,39,0,0.0,2,1,0,94977.3,0,0.0,0.0,39,13.64102564102564
670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1,0.6245012925878768,0.20930232558139536,34,15.581395348837209
597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0,0.6797989366701535,0.22857142857142856,27,17.057142857142857
627,Germany,Male,52,1,76101.81,2,0,1,177238.35,0,0.429375527361883,0.019230769230769232,51,12.057692307692308
700,Spain,Female,40,2,0.0,2,1,0,199753.97,0,0.0,0.05,38,17.5
766,France,Female,52,7,92510.9,2,0,1,66193.61,0,1.3975805217452257,0.1346153846153846,45,14.73076923076923
488,France,Female,34,2,0.0,2,1,1,181270.84,0,0.0,0.058823529411764705,32,14.352941176470589
694,France,Male,39,5,77652.4,1,1,1,25407.59,0,3.0562678317778267,0.1282051282051282,34,17.794871794871796
639,France,Female,31,3,98360.03,1,0,0,20973.8,0,4.689661863849183,0.0967741935483871,28,20.612903225806452
705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1,1.509154365607637,0.08695652173913043,42,15.326086956521738
810,Germany,Male,69,3,27288.43,1,1,1,110509.9,0,0.24693199432811,0.043478260869565216,66,11.73913043478261
638,France,Female,36,6,0.0,1,1,0,164247.51,0,0.0,0.16666666666666666,30,17.72222222222222
595,Spain,Female,43,5,0.0,2,0,0,105149.8,0,0.0,0.11627906976744186,38,13.837209302325581
575,France,Male,36,7,0.0,1,1,1,55868.97,1,0.0,0.19444444444444445,29,15.972222222222221
850,France,Male,31,6,131996.66,2,1,1,178747.43,0,0.7384534703519934,0.1935483870967742,25,27.419354838709676
419,Spain,Female,27,2,121580.42,1,0,1,134720.51,0,0.9024640717289445,0.07407407407407407,25,15.518518518518519
640,France,Male,55,10,132436.34,1,1,0,978.66,0,135.324157521509,0.18181818181818182,45,11.636363636363637
570,Spain,Male,34,10,0.0,2,0,1,183387.12,0,0.0,0.29411764705882354,24,16.764705882352942
640,Germany,Female,46,5,107978.4,2,1,0,155876.06,0,0.6927195876005591,0.10869565217391304,41,13.91304347826087
689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1,0.655039596898658,0.1,36,17.225
725,France,Male,26,6,98684.15,1,0,0,133720.57,0,0.7379878054662793,0.23076923076923078,20,27.884615384615383
751,France,Female,44,10,0.0,2,1,0,170634.49,0,0.0,0.22727272727272727,34,17.068181818181817
544,Spain,Female,53,9,0.0,1,1,0,125692.07,1,0.0,0.16981132075471697,44,10.264150943396226
768,Germany,Female,43,2,129264.05,2,0,0,19150.14,0,6.750031592458332,0.046511627906976744,41,17.86046511627907
648,Germany,Male,37,6,131753.41,1,1,0,86894.67,0,1.5162427108590206,0.16216216216216217,31,17.513513513513512
577,Spain,Female,33,6,0.0,2,1,0,57975.8,0,0.0,0.18181818181818182,27,17.484848484848484
639,Spain,Female,27,2,0.0,1,1,1,82938.99,0,0.0,0.07407407407407407,25,23.666666666666668
686,Germany,Male,26,1,57422.62,1,1,1,79189.4,0,0.7251301310528935,0.038461538461538464,25,26.384615384615383
657,France,Female,28,7,0.0,2,0,1,5177.62,0,0.0,0.25,21,23.464285714285715
613,France,Male,34,5,144094.2,1,1,0,44510.26,0,3.2373255065236646,0.14705882352941177,29,18.029411764705884
701,France,Male,33,9,147510.34,1,1,0,190611.92,0,0.7738778351322414,0.2727272727272727,24,21.242424242424242
578,Spain,Female,28,8,161592.76,1,1,0,177834.79,0,0.9086678708929788,0.2857142857142857,20,20.642857142857142
689,France,Female,40,1,0.0,2,1,1,119446.64,0,0.0,0.025,39,17.225
687,Spain,Female,72,4,0.0,2,1,1,50267.69,0,0.0,0.05555555555555555,68,9.541666666666666
499,Spain,Female,53,1,75225.53,2,0,0,144849.1,1,0.5193372275008957,0.018867924528301886,52,9.415094339622641
693,Spain,Female,39,0,0.0,2,0,0,81901.6,0,0.0,0.0,39,17.76923076923077
737,France,Female,70,9,87542.89,2,1,1,42576.86,0,2.0561142836742774,0.12857142857142856,61,10.528571428571428
651,France,Female,32,8,144581.96,1,1,1,87609.5,0,1.6503000245407176,0.25,24,20.34375
753,France,Male,33,5,122568.05,2,1,1,82820.85,0,1.4799177984770742,0.15151515151515152,28,22.818181818181817
523,Spain,Female,24,5,172231.93,1,0,1,155144.12,0,1.1101415251831652,0.20833333333333334,19,21.791666666666668
458,Germany,Female,28,2,171932.26,2,1,1,9578.24,0,17.950297758252038,0.07142857142857142,26,16.357142857142858
643,France,Male,39,7,0.0,2,1,1,170392.59,0,0.0,0.1794871794871795,32,16.487179487179485
638,Spain,Female,34,7,0.0,2,0,0,3946.29,0,0.0,0.20588235294117646,27,18.764705882352942
685,Germany,Male,38,4,111798.06,2,1,1,102184.66,0,1.0940787002667522,0.10526315789473684,34,18.026315789473685
684,France,Male,38,4,0.0,3,1,0,75609.84,0,0.0,0.10526315789473684,34,18.0
670,France,Female,27,5,79336.61,1,1,1,26170.08,0,3.031576900032403,0.18518518518518517,22,24.814814814814813
701,Germany,Male,63,3,120916.52,3,0,0,144727.45,1,0.8354774439817739,0.047619047619047616,60,11.126984126984127
705,France,Female,31,3,142905.51,1,1,1,58134.97,0,2.4581677775012185,0.0967741935483871,28,22.741935483870968
593,Spain,Male,27,10,0.0,3,0,0,94620.0,1,0.0,0.37037037037037035,17,21.962962962962962
651,France,Female,33,1,96834.78,1,1,0,108764.69,0,0.8903144945294286,0.030303030303030304,32,19.727272727272727
741,France,Male,37,9,105261.76,2,1,1,149503.54,0,0.7040753683825813,0.24324324324324326,28,20.027027027027028
596,Germany,Male,54,1,123544.0,1,1,1,120314.75,1,1.0268400175373344,0.018518518518518517,53,11.037037037037036
581,Germany,Male,41,2,127913.71,2,1,1,44205.95,0,2.8935858181986815,0.04878048780487805,39,14.170731707317072
689,Spain,Female,28,5,95328.6,1,1,0,6129.61,1,15.552147689657255,0.17857142857142858,23,24.607142857142858
544,France,Male,30,4,73218.89,1,0,1,126796.69,0,0.5774511148516573,0.13333333333333333,26,18.133333333333333
718,France,Female,41,1,0.0,2,0,1,27509.52,1,0.0,0.024390243902439025,40,17.51219512195122
583,Germany,Male,35,8,149995.72,2,1,0,42143.55,0,3.559161959540665,0.22857142857142856,27,16.65714285714286
663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0,1.4056259461818579,0.2857142857142857,20,23.678571428571427
666,Germany,Male,33,2,124125.26,1,1,0,81884.8,0,1.5158522705068582,0.06060606060606061,31,20.181818181818183
524,Spain,Male,29,3,159035.45,1,1,0,2705.31,1,58.78640525485065,0.10344827586206896,26,18.06896551724138
599,France,Male,27,5,0.0,2,1,0,30546.4,0,0.0,0.18518518518518517,22,22.185185185185187
667,France,Male,27,7,156811.74,1,1,1,149402.59,0,1.049591844425187,0.25925925925925924,20,24.703703703703702
727,France,Male,52,4,0.0,2,1,1,118429.02,0,0.0,0.07692307692307693,48,13.98076923076923
689,Spain,Female,55,4,0.0,2,1,1,58442.25,0,0.0,0.07272727272727272,51,12.527272727272727
639,France,Male,39,6,150555.83,1,1,0,30414.17,0,4.950187034530286,0.15384615384615385,33,16.384615384615383
678,France,Male,28,2,109137.12,1,1,1,58814.41,0,1.8556187165696296,0.07142857142857142,26,24.214285714285715
523,France,Male,36,8,158351.02,2,1,0,155304.53,0,1.019616233988796,0.2222222222222222,28,14.527777777777779
650,France,Female,47,9,0.0,1,1,0,187943.6,0,0.0,0.19148936170212766,38,13.829787234042554
744,Spain,Male,35,7,0.0,2,1,1,43036.6,0,0.0,0.2,28,21.257142857142856
697,France,Male,40,4,0.0,2,0,1,26543.28,0,0.0,0.1,36,17.425
800,Spain,Female,46,6,0.0,2,1,0,171928.04,0,0.0,0.13043478260869565,40,17.391304347826086
664,France,Male,24,7,0.0,1,0,1,35611.35,0,0.0,0.2916666666666667,17,27.666666666666668
740,France,Male,39,9,0.0,2,1,0,19047.23,0,0.0,0.23076923076923078,30,18.974358974358974
835,France,Female,56,2,0.0,2,1,1,39820.13,0,0.0,0.03571428571428571,54,14.910714285714286
559,France,Male,52,2,0.0,1,1,0,129013.59,1,0.0,0.038461538461538464,50,10.75
676,Spain,Male,36,1,82729.49,1,1,0,113810.12,0,0.7269080289169365,0.027777777777777776,35,18.77777777777778
613,Germany,Female,45,9,142765.24,2,1,0,34749.65,0,4.108393609719809,0.2,36,13.622222222222222
713,France,Female,25,4,121172.97,1,1,1,56268.98,0,2.153459508240597,0.16,21,28.52
751,Germany,Female,28,10,132932.14,2,1,1,46630.47,0,2.850757026467887,0.35714285714285715,18,26.821428571428573
523,France,Male,22,8,123374.46,1,1,1,124906.59,0,0.9877337937093632,0.36363636363636365,14,23.772727272727273
775,Germany,Female,74,0,161371.5,1,1,1,134869.93,0,1.1964972473849436,0.0,74,10.472972972972974
608,Spain,Male,45,4,0.0,2,0,0,36697.48,1,0.0,0.08888888888888889,41,13.511111111111111
673,France,Male,51,8,79563.36,2,1,1,172200.91,0,0.4620379764543637,0.1568627450980392,43,13.196078431372548
616,France,Male,46,2,0.0,2,1,0,137136.46,0,0.0,0.043478260869565216,44,13.391304347826088
650,Germany,Female,48,7,138232.24,1,1,0,57594.78,0,2.4000827852801936,0.14583333333333334,41,13.541666666666666
655,France,Female,41,5,0.0,1,0,0,36548.0,1,0.0,0.12195121951219512,36,15.975609756097562
782,Germany,Female,53,1,81571.05,1,1,0,182960.46,1,0.4458397732493677,0.018867924528301886,52,14.754716981132075
781,Spain,Male,35,1,0.0,2,0,0,42117.9,0,0.0,0.02857142857142857,34,22.314285714285713
593,France,Female,33,0,95927.04,1,1,0,199478.05,0,0.4808902032078216,0.0,33,17.96969696969697
505,Spain,Male,35,8,116932.59,1,1,0,91092.84,0,1.283663897184455,0.22857142857142856,27,14.428571428571429
707,France,Male,40,1,0.0,2,1,0,14090.4,1,0.0,0.025,39,17.675
692,France,Female,36,3,79551.12,1,0,1,178267.07,0,0.4462468587159703,0.08333333333333333,33,19.22222222222222
813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0,1.356710813952323,0.03333333333333333,29,27.1
850,Spain,Male,37,4,88141.1,1,1,0,109659.12,0,0.8037735484289862,0.10810810810810811,33,22.972972972972972
753,France,Male,32,6,177729.13,1,1,1,161642.08,0,1.0995226614257874,0.1875,26,23.53125
850,Spain,Female,32,5,0.0,1,1,1,3830.59,0,0.0,0.15625,27,26.5625
671,Spain,Male,32,6,123912.78,2,1,1,146636.44,0,0.8450340174652358,0.1875,26,20.96875
791,France,Female,33,3,0.0,1,1,1,144413.92,1,0.0,0.09090909090909091,30,23.96969696969697
624,France,Male,80,3,0.0,1,1,1,65801.44,0,0.0,0.0375,77,7.8
649,France,Female,35,4,108306.44,1,1,1,192486.24,0,0.5626710771637495,0.11428571428571428,31,18.542857142857144
732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1,0.8519668340465284,0.08333333333333333,44,15.25
664,France,Female,36,0,103502.22,1,1,1,146191.82,0,0.7079891337285492,0.0,36,18.444444444444443
789,Germany,Male,43,8,119654.44,2,0,1,148412.24,1,0.8062302678000144,0.18604651162790697,35,18.348837209302324
680,France,Male,33,10,183768.47,1,1,0,164119.35,0,1.1197245784851084,0.30303030303030304,23,20.606060606060606
701,France,Male,37,1,0.0,2,1,0,163457.55,0,0.0,0.02702702702702703,36,18.945945945945947
684,France,Female,25,1,0.0,2,0,1,144978.47,0,0.0,0.04,24,27.36
586,France,Female,52,6,140900.97,1,1,1,67288.89,0,2.093970787748171,0.11538461538461539,46,11.26923076923077
522,Germany,Female,25,5,94049.92,2,1,0,103269.0,0,0.9107275174544152,0.2,20,20.88
739,Spain,Female,27,8,98926.4,1,1,1,106969.98,0,0.9248052584472765,0.2962962962962963,19,27.37037037037037
835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0,1.2145640202042578,0.1111111111111111,16,46.388888888888886
790,Spain,Male,29,3,46057.96,2,1,1,189777.66,0,0.2426943192365213,0.10344827586206896,26,27.24137931034483
671,France,Female,48,6,119769.77,1,0,1,66032.65,0,1.8137962053620447,0.125,42,13.979166666666666
560,France,Female,44,5,143244.97,1,1,0,98661.27,0,1.4518865406861274,0.11363636363636363,39,12.727272727272727
651,France,Male,28,10,79562.98,1,1,1,74687.37,0,1.0652802475170835,0.35714285714285715,18,23.25
682,France,Male,69,6,0.0,2,0,1,149604.18,0,0.0,0.08695652173913043,63,9.884057971014492
808,France,Male,41,0,0.0,1,1,1,79888.78,0,0.0,0.0,41,19.70731707317073
644,Spain,Male,26,8,96659.64,2,1,1,138775.69,0,0.6965170917182973,0.3076923076923077,18,24.76923076923077
688,France,Male,29,1,0.0,2,1,0,154695.57,0,0.0,0.034482758620689655,28,23.724137931034484
617,France,Female,26,2,165947.99,2,0,1,168834.38,0,0.9829040151656314,0.07692307692307693,24,23.73076923076923
738,France,Male,33,4,92676.3,1,1,0,105817.63,0,0.8758115259243663,0.12121212121212122,29,22.363636363636363
663,France,Male,45,5,83195.12,1,1,1,48682.1,0,1.7089468202891822,0.1111111111111111,40,14.733333333333333
515,France,Male,48,5,129387.94,1,0,1,147955.91,1,0.8745033571149675,0.10416666666666667,43,10.729166666666666
845,France,Female,28,9,0.0,2,1,1,56185.98,0,0.0,0.32142857142857145,19,30.178571428571427
639,Spain,Male,38,9,130233.14,1,1,1,81861.1,0,1.5909038603194923,0.23684210526315788,29,16.81578947368421
557,France,Female,32,3,123502.53,1,1,1,69826.8,0,1.7686981216381101,0.09375,29,17.40625
543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0,1.1934188266072299,0.21621621621621623,29,14.675675675675675
585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0,1.4587658040960634,0.1590909090909091,37,13.295454545454545
610,France,Female,27,2,0.0,2,1,0,14546.76,0,0.0,0.07407407407407407,25,22.59259259259259
727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0,0.743561314778678,0.1111111111111111,16,40.388888888888886
540,Spain,Female,40,8,0.0,2,1,0,3560.0,0,0.0,0.2,32,13.5
418,France,Male,35,7,0.0,2,1,1,88878.15,0,0.0,0.2,28,11.942857142857143
660,France,Female,32,0,114668.89,1,1,0,84605.0,0,1.3553441285976007,0.0,32,20.625
850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0,1.875038792690965,0.13157894736842105,33,22.36842105263158
618,France,Female,46,6,150213.71,1,1,0,120668.46,1,1.2448464992426354,0.13043478260869565,40,13.434782608695652
642,Germany,Male,18,5,111183.53,2,0,1,10063.75,0,11.047922494100112,0.2777777777777778,13,35.666666666666664
850,France,Female,40,9,99816.46,1,1,1,163989.66,1,0.6086753274566213,0.225,31,21.25
739,France,Male,34,9,0.0,1,1,0,60584.33,0,0.0,0.2647058823529412,25,21.735294117647058
508,France,Female,41,5,0.0,2,1,1,94170.84,0,0.0,0.12195121951219512,36,12.390243902439025
667,France,Male,41,6,0.0,2,0,0,167181.77,0,0.0,0.14634146341463414,35,16.26829268292683
741,France,Female,60,5,0.0,1,1,1,38914.51,0,0.0,0.08333333333333333,55,12.35
592,France,Male,29,7,0.0,2,1,1,91196.67,0,0.0,0.2413793103448276,22,20.413793103448278
651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1,1.0098308033234933,0.13333333333333333,39,14.466666666666667
773,Spain,Male,52,2,0.0,2,1,0,57337.79,0,0.0,0.038461538461538464,50,14.865384615384615
850,Spain,Male,41,8,132838.07,1,1,1,175347.28,0,0.7575713179012529,0.1951219512195122,33,20.73170731707317
550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1,2.0399731188973673,0.23809523809523808,32,13.095238095238095
783,France,Male,40,6,0.0,2,1,0,109742.55,0,0.0,0.15,34,19.575
777,France,Male,29,2,0.0,2,1,0,124489.88,0,0.0,0.06896551724137931,27,26.79310344827586
659,France,Male,29,6,123192.12,1,1,1,56971.41,1,2.1623498523206637,0.20689655172413793,23,22.724137931034484
727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1,0.8814251497931084,0.06521739130434782,43,15.804347826086957
603,France,Male,38,8,59360.77,1,1,1,191457.06,0,0.31004743309021876,0.21052631578947367,30,15.868421052631579
644,Spain,Male,37,9,0.0,2,1,1,96442.86,0,0.0,0.24324324324324326,28,17.405405405405407
647,France,Female,35,6,112668.7,1,0,1,122584.29,0,0.9191120656651843,0.17142857142857143,29,18.485714285714284
648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0,2.420719258736871,0.1891891891891892,30,17.513513513513512
721,Spain,Male,57,1,0.0,1,1,1,195940.96,0,0.0,0.017543859649122806,56,12.649122807017545
524,France,Male,29,7,0.0,2,1,1,105448.74,0,0.0,0.2413793103448276,22,18.06896551724138
626,France,Female,34,3,0.0,2,1,1,37870.29,0,0.0,0.08823529411764706,31,18.41176470588235
569,France,Male,43,7,0.0,2,1,0,52534.81,0,0.0,0.16279069767441862,36,13.232558139534884
578,Spain,Male,36,1,157267.95,2,1,0,141533.19,0,1.1111736406139083,0.027777777777777776,35,16.055555555555557
769,France,Female,40,9,133871.05,1,1,1,50568.02,0,2.6473460894850143,0.225,31,19.225
694,Germany,Male,31,4,141989.27,2,1,0,26116.82,0,5.436698265715351,0.12903225806451613,27,22.387096774193548
664,France,Female,41,5,0.0,1,1,1,152054.33,0,0.0,0.12195121951219512,36,16.195121951219512
646,France,Male,38,7,0.0,2,1,0,1528.4,0,0.0,0.18421052631578946,31,17.0
779,France,Female,29,3,46388.16,3,1,0,127939.26,1,0.36257955532961506,0.10344827586206896,26,26.862068965517242
782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1,57.05562527584287,0.06944444444444445,67,10.86111111111111
769,Germany,Male,34,7,115101.5,1,0,0,57841.89,1,1.9899332473402926,0.20588235294117646,27,22.61764705882353
655,Germany,Male,67,6,148363.38,1,1,1,186995.17,0,0.7934075516495961,0.08955223880597014,61,9.776119402985074
623,Spain,Male,46,4,0.0,1,1,0,5549.11,1,0.0,0.08695652173913043,42,13.543478260869565
705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0,12.335035044288997,0.20512820512820512,31,18.076923076923077
686,France,Male,41,5,128876.71,3,1,1,106939.34,1,1.2051384457768302,0.12195121951219512,36,16.73170731707317
678,Germany,Male,36,6,118448.15,2,1,0,53172.02,0,2.2276405899192846,0.16666666666666666,30,18.833333333333332
